id,jobTitle,companyName,locations,skills
1032891302,Staff Internal Control Area (Demak),PT Indomobil Finance Indonesia,Demak,"area, control, intern, internal, staff"
1032859689,Merchandiser Garment,PT Sansan Saudaratex Jaya,Cimahi,and
1032857789,Analis Kimia (Bekasi),PT Ultra Sakti,Bekasi,bekas
1032891680,Instrument & Control Engineer,PT Solusi Energy Nusantara,Jakarta Barat,"control, engineer"
1032891123,Front Desk Agent,Marriott International,"Batam,Riau","agent, front"
1032773520,CBS IT Digital Lead and BP,PT Tirta Investama ( Danone Aqua ),Jakarta Raya,"and, digital, lead"
1032891397,Junior - Electrical Engineer,PT Solusi Energy Nusantara,Jakarta Barat,"engineer, junior"
1032891363,Staff Internal Control Area (Ciputat),PT Indomobil Finance Indonesia,Tangerang,"area, control, intern, internal, staff"
1032892754,Project Manager,PT Graha Karya Informasi,Jakarta Selatan,"manager, project"
1032891897,Finance Accounting Staff (Puri Indah),PT Indomobil Finance Indonesia,Jakarta Barat,"account, accounting, finance, staff"
1032891345,Staff Internal Control Area (Kediri),PT Indomobil Finance Indonesia,Kediri,"area, control, intern, internal, staff"
1032892626,Assistant Reservations Manager,Cenizaro,"Bintan,Riau","assistant, manager"
1032891329,Staff Internal Control Area (Cikampek),PT Indomobil Finance Indonesia,Karawang,"area, control, intern, internal, staff"
1032773439,Project Management Specialist (Go-Mart),PT Aplikasi Karya Anak Bangsa,Jakarta Raya,"management, project, specialist"
1032891539,Admin Customer Service,PT Toffin Indonesia,Jakarta Utara,"admin, customer, service"
1032617400,Freelance Live Interpreter,PT Love Bonito Indonesia (Jakarta),Jakarta Selatan,freelance
1032857103,Accounting & Tax Staff,PT Bumi Serpong Damai,Tangerang,"account, accounting, staff, tax"
1032891212,Graphic Designer,Gokomodo,Jakarta Raya,"design, designer, graphic"
1032891810,Operation Engineer,PT. Tekno Buana Globalindo,Jakarta Raya,"engineer, operation"
1032891224,Sales Executive (Jakarta Utara),PT Sony Indonesia,Jakarta Utara,"executive, jakarta, les, sales, utara"
1032858504,Retail Project (Level SPV),PT Berjaya Sally Ceria ( Sour Sally ),Jakarta Selatan,"project, retail, spv"
1032891085,Quality Assurance Staff,ACEFOOD GROUP,Depok,"quality, staff"
1032891205,Senior - Process Control & Engineering System,PT Solusi Energy Nusantara,Jakarta Barat,"control, engineer, engineering, senior, system"
1032891011,Recruitement Specialist/IT Recruiter,PT Graha Karya Informasi,Jakarta Selatan,specialist
1032891364,Staff Internal Control Area (Balaraja),PT Indomobil Finance Indonesia,Tangerang,"area, control, intern, internal, staff"
1032892553,Drafter,PT Solusi Energy Nusantara,Jakarta Barat,
1032891382,Staff Internal Control Area (Solo),PT Indomobil Finance Indonesia,Jawa Tengah,"area, control, intern, internal, staff"
1032891370,Staff Internal Control Area (Cikarang),PT Indomobil Finance Indonesia,Bekasi,"area, control, intern, internal, staff"
1032632496,Sr Copywriter,Dentsu Aegis Network Indonesia,Jakarta Raya,
1032891297,Staff Internal Control Area (Lipat Kain),PT Indomobil Finance Indonesia,Riau,"area, control, intern, internal, staff"
1032802953,BARISTA,MARSHI CAFE,Jakarta Selatan,
1032891841,Marketing Engineer,PT. Tekno Buana Globalindo,Indonesia,"engineer, marketing"
1032891127,Koordinator Credit Marketing Officer New Car (Samarinda),PT Indomobil Finance Indonesia,Samarinda,"car, marketing, new, office, officer"
1032891007,Butchery Commis,Shangri-La Jakarta,Jakarta Raya,
1032841025,Sales/Marketing Executive,PT Teknologi Optimal Prima,Jakarta Utara,"executive, les, marketing, sales"
1032891344,Staff Internal Control Area (Jambi),PT Indomobil Finance Indonesia,Jambi,"area, control, intern, internal, staff"
1032891099,Teknisi Komputer dan Jaringan,Cendana Printama,Jawa Tengah,
1032891932,Senior Backend Engineer - B2B Fintech,Xendit,Jakarta Raya,"engineer, senior"
1032891374,Staff Internal Control Area (Kelapa Gading),PT Indomobil Finance Indonesia,Jakarta Utara,"area, control, intern, internal, staff"
1032891129,Engineering Supervisor,The Kuta Beach Heritage Hotel,Badung,"engineer, engineering, supervisor"
1032891051,Food and Beverage Manager,Cenizaro,"Bintan,Riau","and, food, manager"
1032891632,Sr. Instrument & Control Engineer,PT Solusi Energy Nusantara,Jakarta Barat,"control, engineer"
1032891688,Graphic designer,Reel Unlimited,Jakarta Raya,"design, designer, graphic"
1032892288,Staff Promosi,AMAL KHAIR YASMIN,Bandung,staff
1032891111,Education Counsellor (UK) - Makassar,IDP International Education Specialists,Makassar,
1032891089,Koordinator Credit Marketing Officer New Car (Balikpapan),PT Indomobil Finance Indonesia,"Balikpapan,Bali","car, marketing, new, office, officer"
1032891798,Sales Properti,GAN Properti,Bandung,"les, sales"
1032892764,Specialist - Quality Assurance,PT Solusi Energy Nusantara,Jakarta Barat,"quality, specialist"
1032891502,Account Officer (Magelang),PT Indomobil Finance Indonesia,Yogyakarta,"account, office, officer"
1032891384,Staff Internal Control Area (Kalianda),PT Indomobil Finance Indonesia,Lampung,"and, area, control, intern, internal, staff"
1032891764,Product Consultant - SMEG,PT Toffin Indonesia,Jakarta Utara,"consultant, product"
1032857745,Bancassurance Specialist Jakarta Selatan,PT. BNI Life Insurance,Jakarta Selatan,"jakarta, selatan, specialist"
1032891894,Director of Finance,Alila Solo,Jawa Tengah,"director, finance"
1032773514,Junior Service Excellence Manager,PT Alto Network,Jawa Barat,"junior, manager, service"
1032857304,Sales Executive (Seminyak),"PT Sebastian Citra Indonesia2 (Roti O,Polo,Dprima Hotel )",Badung,"executive, les, sales"
1032892534,SPG Toko Offline,CV Pakis Jaya Garmindo,Jawa Tengah,
1032891158,Office Destination Manager (AU/NZ) - Bandung,IDP International Education Specialists,Bandung,"and, bandung, manager, office"
1032891237,Senior - HSSE,PT Solusi Energy Nusantara,Jakarta Barat,senior
1032891843,Frontliner (Plaza Cibubur),PT SWAKARYA INSAN MANDIRI,Bekasi,front
1032891012,Lead - Planner & Scheduler,PT Solusi Energy Nusantara,Jakarta Barat,lead
1032802843,Supervisor Housekeeping,Marriott International,Jakarta Raya,supervisor
1032891347,Staff Internal Control Area (Pandaan),PT Indomobil Finance Indonesia,Pasuruan,"and, area, control, intern, internal, staff"
1032858603,Managed Service Staff - Project Analyst,PT Bumi Serpong Damai,Tangerang,"analyst, project, service, staff"
1032802922,"JKT - Health Programme Officer, EO",British Embassy Jakarta,Jakarta Raya,"office, officer"
1032858843,Cook (Jl. Panjang),Hungrypedia,Jakarta Selatan,cook
1032891609,VMware Engineer,PT Graha Karya Informasi,Jakarta Selatan,engineer
1032841050,"Asisstant Manager, Accounting",Adidas Sourcing Ltd,Jakarta Raya,"account, accounting, manager"
1032803048,Wealth Advisory Head,Citigroup Inc.,Jakarta Raya,head
1032892757,Senior - Quality Assurance,PT Solusi Energy Nusantara,Jakarta Barat,"quality, senior"
1032773438,Executive Sales,PT Titian Abadi Lestari,Jakarta Utara,"executive, les, sales"
1032891208,Sales Executive (Jakarta Selatan),PT Sony Indonesia,Jakarta Selatan,"executive, jakarta, les, sales, selatan"
1032891655,Sales Account Manager (ID),Tech Titan Sdn Bhd,Jawa Barat,"account, les, manager, sales"
1032891933,Chief Engineer,Marriott International,Bali,engineer
1032891257,Senior - Instrument & Control Engineer,PT Solusi Energy Nusantara,Jakarta Barat,"control, engineer, senior"
1032840977,Account Manager,PT Hilti Nusantara,Kalimantan Tengah,"account, manager"
1032809522,"Re-advertisement: National Contractor: Provincial Coordinator - Immunization based in Medan Sumatera Utara, Banda Aceh, Indonesia",UNICEF Indonesia,Indonesia,"and, coordinator, indonesia, medan, utara"
1032891353,WFH Desk Call (Kendal),PT SWAKARYA INSAN MANDIRI,Jawa Tengah,
1032859809,Demi Chef Pastry,PT Artisan Kuliner Indonesia,Jakarta Selatan,chef
1032856878,Server,PT Kopi Utama Indonesia,Surabaya,
1032856973,Dokter Specialist - Yogyakarta,PT Masa Lestari Husada,Yogyakarta,specialist
1032857836,Marketplace Specialist,Sagensie Corporation,Jakarta Selatan,specialist
1032892307,Call Center Telecollection,PT SWAKARYA INSAN MANDIRI,Bekasi,
1032858001,Staff Marketing Support Exim,PT Askara Internal,Bekasi,"marketing, staff, support"
1032857088,Waiter (Komp. Ruko Kahfi Square),Hungrypedia,Jakarta Selatan,
1032892737,Senior - Planner & Scheduler,PT Solusi Energy Nusantara,Jakarta Barat,senior
1032904819,Software Implementation Consultant Senior (Technical: Trade/Risk Systems),FIS Global,Jakarta Raya,"consultant, senior, system, technical"
1032891278,Sales Executive (Kabupaten Badung),PT Sony Indonesia,Badung,"executive, kab, kabupaten, les, sales"
1032891349,Staff Internal Control Area (Puri Indah),PT Indomobil Finance Indonesia,Jakarta Barat,"area, control, intern, internal, staff"
1032891895,Software Implementation Consultant Senior (Functional: Trade/Risk Systems),FIS Global,Jakarta Raya,"consultant, senior, system"
1032891910,Guru Privat Al-Quran (Bandung) Full English,ALIF IQRA,Bandung,"and, bandung, guru, privat"
1032891184,Marketing Communication Manager,Marriott International,Bali,"manager, marketing"
1032874731,Time Study Staff,PT Gloster Furniture,Gresik,staff
1032858791,Recruitment Intern,PT Triputra Agro Persada,Jakarta Selatan,intern
4013513,Technical Engineer Cloud,"PT. Metrodata Electronics, Tbk",Jakarta Barat,"engineer, technical"
1032891356,Staff Internal Control Area (Jember),PT Indomobil Finance Indonesia,Jember,"area, control, intern, internal, staff"
1032802912,Housekeeping Team Leader,Hotel Grand Hyatt Bali,Bali,"lead, leader, team"
1032859550,Junior UI/UX Designer,PT. Hyppe Teknologi Indonesia,Jakarta Selatan,"design, designer, junior"
1032892314,Business Development Representative: South East Asia,Acronis,Jakarta Raya,"business, development, representative"
1032892711,System Administrator,PT Graha Karya Informasi,Jakarta Selatan,"admin, system"
1032891474,Lead - HSSE,PT Solusi Energy Nusantara,Jakarta Barat,lead
1032802918,Cluster Director of Loss Prevention,Marriott International,Kuta,director
1032858645,Accounting Staff (Jakarta),PT Bumi Serpong Damai,Jakarta Pusat,"account, accounting, jakarta, staff"
1032802943,"Business Development Manager, Growth & Acquisitions",ADA,Jakarta Raya,"business, development, manager"
1032802938,Bartender,Marriott International,Jakarta Selatan,
1032891286,Staff Internal Control Area (Palembang),PT Indomobil Finance Indonesia,Palembang,"area, control, intern, internal, staff"
1032858247,Technology Developer,PT Bumi Serpong Damai,Tangerang,developer
1032857800,Analis Kimia (Jakarta Timur),PT Ultra Sakti,Jakarta Timur,"jakarta, timur"
1032875034,Universal Banker - Semarang,Citigroup Inc.,Semarang,
1032856975,Admin Staff,Hera Bakery Medan,Medan,"admin, staff"
1032891251,Hazid / Hazop Facilitator - Project Based,PT Solusi Energy Nusantara,Jakarta Barat,project
1032891143,Cluster Digital Marketing Manager,Marriott International,Kuta,"digital, manager, marketing"
1032859497,Host,PT Indodax,Jakarta Selatan,
1032802915,Pool Bar & Beach Lounge Manager,Hotel Grand Hyatt Bali,Bali,manager
1032857299,Manager Medis,Ciputra Hospital,Jakarta Selatan,manager
4013512,Cook,Zircon Chill,Medan,cook
1032858828,Waiter (Jl. Cipicung),Hungrypedia,Bogor,
1032648526,Mutual Fund Business Development Manager,PT Dwi Cermat Indonesia,Surabaya,"business, development, manager"
1032892413,KURIR,BKI Express,Jakarta Raya,
1032904708,"Senior Manager, Business Analytics Product, Solution & Portfolio",ADA,Jakarta Raya,"business, manager, product, senior"
1032891324,Staff Internal Control Area (Surabaya Darmo),PT Indomobil Finance Indonesia,Surabaya,"area, control, intern, internal, staff, surabaya"
1032802936,Job Title Business Manager,Kemin,Bogor,"business, manager"
1032802978,Cash and Trade - FPCS Processor - Temporary backfill,Citigroup Inc.,Jakarta Raya,and
1032803053,"Key Account Manager, End Customer",Axis Communications,Jakarta Raya,"account, customer, manager"
1032802901,Product Application Specialist - Asia Pacific (SEM Brand Product),Caterpillar,Jakarta Raya,"and, product, specialist"
1032617409,Analyst IT Risk & Controls,PT HM Sampoerna Tbk,Jakarta Raya,"analyst, control"
1032858930,Kepala Toko,Hera Bakery Medan,Medan,kepala
1032891375,Staff Internal Control Area (Depok),PT Indomobil Finance Indonesia,Depok,"area, control, intern, internal, staff"
1032858650,Barista (Jl. Cipicung),Hungrypedia,Bogor,
1032802903,"Majors Account Executive, Indonesia",Zoom,Indonesia,"account, executive, indonesia"
1032802933,Product Designer - Experiments,Xendit,Jakarta Raya,"design, designer, product"
1032859136,Baker Staff,Hera Bakery Medan,Medan,staff
1032802862,Engineer Manager (Backend),Agriculture Platform in Indonesia,Jakarta Barat,"engineer, manager"
1032802908,Guest Service Agent,Swissotel,Jakarta Raya,"agent, service"
1032803049,Graphic Designer,Hotel Grand Hyatt Bali,Bali,"design, designer, graphic"
1032802925,Chef-Pastry,Marriott International,Jakarta Raya,chef
1032840961,SEA Regulatory Affairs Manager,PT Bayer Indonesia,Jakarta Raya,manager
1032809654,SYSTEM ANALYST,"PT Summarecon Agung, Tbk",Tangerang,"analyst, system"
1032858147,SPG/ SPB,Hera Bakery Medan,Medan,
1032802855,Admin (Freelance),Hypefast,Jakarta Raya,"admin, freelance"
1032803004,Sous Chef Pastry,The Langham Hotels,Jakarta Raya,chef
1032809617,Customer Success Manager,NetApp,Jakarta Pusat,"customer, manager"
1032857565,Head Cook (Jl. Panjang),Hungrypedia,Jakarta Selatan,"cook, head"
1032773526,Supervisor Consumer Engagement - Central Java,PT HM Sampoerna Tbk,Yogyakarta,supervisor
1032802951,Director of Sales and Maeketing,The Langham Hotels,Jakarta Raya,"and, director, les, sales"
1032857603,Sales Executive,PT NUSANTARA SAKTI GROUP (Pontianak),Palembang,"executive, les, sales"
1032773479,Maintenance and EHS Engineer,PT Avery Dennison Packaging Indonesia,Cikarang,"and, engineer"
1032858831,Head Cook (Jl. Cipicung),Hungrypedia,Bogor,"cook, head"
1032857132,Store Specialist Superindo Karawang,BatuBata Agency,Karawang,"specialist, store"
1032857975,Helper,Hera Bakery Medan,Medan,
1032841018,Project Manager,PT. TEBAR DIGITAL KREASI,Jawa Tengah,"manager, project"
1032809536,Guest Service Agent,Marriott International,Kuta,"agent, service"
1032802878,Site Reliability Engineer,Agriculture Platform in Indonesia,Jakarta Barat,engineer
1032617331,Executive Chef,PT Nurtirta Nusa Lestari (Jakarta),Bandung,"chef, executive"
1032859345,Consultant Medis,Klinik pandawa,Jakarta Pusat,consultant
1032857704,Receptionist,Bintang Delapan Group,Jakarta Barat,
1032773415,Area Sales Leader-3,PT Heinz ABC Indonesia,Surabaya,"area, lead, leader, les, sales"
1032802921,"JKT - ASEAN Science & Tech Adviser, SEO",British Embassy Jakarta,Jakarta Raya,
1032802973,Guest Service Officer,Hotel Grand Hyatt Bali,Bali,"office, officer, service"
1032802975,Restaurant Assistant Manager,Hotel Grand Hyatt Bali,Bali,"assistant, manager, restaurant"
1032857242,Kasir (Komp. Ruko Kahfi Square),Hungrypedia,Jakarta Selatan,
1032803038,CHEF,MARSHI CAFE,Jakarta Selatan,chef
1032802980,Procurement System Support Analyst,PT Aplikasi Karya Anak Bangsa,Jakarta Raya,"analyst, support, system"
1032858254,Front Desk Agent (Seminyak),"PT Sebastian Citra Indonesia2 (Roti O,Polo,Dprima Hotel )",Badung,"agent, front"
1032841015,Sales Operations Officer,Aruna,Jakarta Raya,"les, office, officer, operation, sales"
1032802947,Chinese Restaurant Manager,The Langham Hotels,Jakarta Raya,"manager, restaurant"
1032773480,"Associate Director, Analytics Commercial (Pricing & Promotion)",PT The Nielsen Company Indonesia,Jakarta Raya,"associate, director"
1032858825,Ass Cook (Jl. Cipicung),Hungrypedia,Bogor,cook
1032809532,Purchasing Manager,Marriott International,Jakarta Raya,"manager, purchasing"
1032802934,Senior Events and Banquet Manager,Marriott International,Jakarta Raya,"and, manager, senior"
1032802990,Senior Cloud Infra & Devops Engineer,Agriculture Platform in Indonesia,Jakarta Barat,"engineer, senior"
1032857330,Store Specialist Superindo Bekasi,BatuBata Agency,Bekasi,"bekas, specialist, store"
1032803023,Assistant Pastry Chef,Marriott International,Jakarta Raya,"assistant, chef"
1032693227,Chef de Cuisine,Marriott International,Bandung,chef
1032809521,Specialist Customer Success Partner - SAP Academy for Customer Success (Indonesia),SAP,Jakarta Raya,"customer, for, indonesia, specialist"
